timestamp,voter,votingPowerCastForGauge,percentageOfTotalVotingPower,ionDistribution,ionDistributionParsed,votesCast,totalVotingPowerInGauge,numVotes,tx
1732177131,0x6a79375262baA32ca0Ffb2dDb4142b33Eb493681,36659064377009960583229,0.00016050341349572813,40.12585337393203,40125853373932030000,36659064377009960583229,90025565897085603548440367,1,0x3dafd66cfae968adf2611283ec0a5f0c5d10dd5b02a28c74d349b8c231c4c3f3
1732177131,0x6a79375262baA32ca0Ffb2dDb4142b33Eb493681,22142578552887426523260,0.0000969462669528612,24.2365667382153,24236566738215300000,22142578552887426523260,90047708475638490974963627,1,0x3dafd66cfae968adf2611283ec0a5f0c5d10dd5b02a28c74d349b8c231c4c3f3
1732177877,0x4c09c7Babc5f92C8dcE78fe3cCF60216a3936555,54117047464296709225000,0.00023693923982896856,59.23480995724214,59234809957242140000,54117047464296709225000,90101828574983166871958675,1,0x0e73f94812dd69bb3cdd470aadb7dc3e5564ef6d9763b0da60a31d41204396d5
1732177877,0x4c09c7Babc5f92C8dcE78fe3cCF60216a3936555,10823409492859341845000,0.00004738784796579371,11.846961991448428,11846961991448428000,10823409492859341845000,90112651984476026213803675,1,0x0e73f94812dd69bb3cdd470aadb7dc3e5564ef6d9763b0da60a31d41204396d5
1732177877,0x4c09c7Babc5f92C8dcE78fe3cCF60216a3936555,16235114239289012767500,0.00007108177194869056,17.77044298717264,17770442987172640000,16235114239289012767500,90128887098715315226571175,1,0x0e73f94812dd69bb3cdd470aadb7dc3e5564ef6d9763b0da60a31d41204396d5
1732177877,0x4c09c7Babc5f92C8dcE78fe3cCF60216a3936555,27058523732148354612500,0.00011846961991448428,29.61740497862107,29617404978621070000,27058523732148354612500,90155945622447463581183675,1,0x0e73f94812dd69bb3cdd470aadb7dc3e5564ef6d9763b0da60a31d41204396d5
1732177937,0x42dFA24126138c3acC5dC0b29C6eF6DD161Ee225,24802976907187501566756,0.00010859421881361208,27.148554703403022,27148554703403022000,24802976907187501566756,90162089862758224878797268,1,0xb3667c03d51002cd74febb91334dda683cb21ebc5833fa99e599c649142d0805
1732177937,0x42dFA24126138c3acC5dC0b29C6eF6DD161Ee225,4099361306696882130052,0.000017948125356133915,4.487031339033479,4487031339033479000,4099361306696882130052,90163105364287869216420284,1,0xb3667c03d51002cd74febb91334dda683cb21ebc5833fa99e599c649142d0805
1732177937,0x42dFA24126138c3acC5dC0b29C6eF6DD161Ee225,2418375597504803858993,0.000010588310015836567,2.647077503959142,2647077503959142000,2418375597504803858993,90163704448860997393367150,1,0xb3667c03d51002cd74febb91334dda683cb21ebc5833fa99e599c649142d0805
1732178103,0xdEc43D9EE1866Ad430dA529246a4cCD7BeD2d13D,4072323314108357563649,0.000017829745627183387,4.457436406795847,4457436406795847000,4072323314108357563649,90164968038781975658656890,1,0x4de69561c16db88e53e5a0ba1d99bc0d006741c143013066e0c11965e4a99399
1732178103,0xdEc43D9EE1866Ad430dA529246a4cCD7BeD2d13D,1235361522643896898212,0.000005408750732055592,1.352187683013898,1352187683013898000,1235361522643896898212,90165347706909598321301799,1,0x4de69561c16db88e53e5a0ba1d99bc0d006741c143013066e0c11965e4a99399
